radical_no,char,radical_char,description,pinyin,strokes
14,冪,冖,cover,mì,2
14,幂,冖,cover,mì,2
15,习,冫,ice,bīng,2
15,冫,冫,ice,bīng,2
15,冬,冫,ice,bīng,2
15,冭,冫,ice,bīng,2
15,冰,冫,ice,bīng,2
15,冱,冫,ice,bīng,2
15,冲,冫,ice,bīng,2
15,决,冫,ice,bīng,2
15,冴,冫,ice,bīng,2
15,况,冫,ice,bīng,2
15,冶,冫,ice,bīng,2
15,冷,冫,ice,bīng,2
15,冸,冫,ice,bīng,2
15,冹,冫,ice,bīng,2
15,冺,冫,ice,bīng,2
15,冻,冫,ice,bīng,2
15,冼,冫,ice,bīng,2
15,冽,冫,ice,bīng,2
15,冾,冫,ice,bīng,2
15,冿,冫,ice,bīng,2
15,净,冫,ice,bīng,2
15,凁,冫,ice,bīng,2
15,凂,冫,ice,bīng,2
15,凃,冫,ice,bīng,2
15,凄,冫,ice,bīng,2
15,凅,冫,ice,bīng,2
15,准,冫,ice,bīng,2
15,凇,冫,ice,bīng,2
15,凈,冫,ice,bīng,2
15,凉,冫,ice,bīng,2
15,凊,冫,ice,bīng,2
15,凋,冫,ice,bīng,2
15,凌,冫,ice,bīng,2
15,凍,冫,ice,bīng,2
15,凎,冫,ice,bīng,2
15,减,冫,ice,bīng,2
15,凐,冫,ice,bīng,2
15,凑,冫,ice,bīng,2
15,凒,冫,ice,bīng,2
15,凓,冫,ice,bīng,2
15,凔,冫,ice,bīng,2
15,凕,冫,ice,bīng,2
15,凖,冫,ice,bīng,2
15,凗,冫,ice,bīng,2
15,凘,冫,ice,bīng,2
15,凙,冫,ice,bīng,2
15,凚,冫,ice,bīng,2
15,凛,冫,ice,bīng,2
15,凜,冫,ice,bīng,2
15,凝,冫,ice,bīng,2
15,凞,冫,ice,bīng,2
15,凟,冫,ice,bīng,2
16,兠,几,table,jī/jǐ,2
16,几,几,table,jī/jǐ,2
16,凡,几,table,jī/jǐ,2
16,凣,几,table,jī/jǐ,2
16,凤,几,table,jī/jǐ,2
16,凥,几,table,jī/jǐ,2
16,凧,几,table,jī/jǐ,2
16,凩,几,table,jī/jǐ,2
16,凪,几,table,jī/jǐ,2
16,凫,几,table,jī/jǐ,2
16,凭,几,table,jī/jǐ,2
16,凮,几,table,jī/jǐ,2
16,凯,几,table,jī/jǐ,2
16,凰,几,table,jī/jǐ,2
16,凱,几,table,jī/jǐ,2
16,凲,几,table,jī/jǐ,2
16,凳,几,table,jī/jǐ,2
16,凴,几,table,jī/jǐ,2
16,巬,几,table,jī/jǐ,2
17,凵,凵,open box,kǎn,2
17,凶,凵,open box,kǎn,2
17,凷,凵,open box,kǎn,2
17,凸,凵,open box,kǎn,2
17,凹,凵,open box,kǎn,2
17,出,凵,open box,kǎn,2
17,击,凵,open box,kǎn,2
17,函,凵,open box,kǎn,2
17,凾,凵,open box,kǎn,2
17,凿,凵,open box,kǎn,2
18,刀,刀,knife,dāo,2
18,刁,刀,knife,dāo,2
18,刂,刀,knife,dāo,2
18,刃,刀,knife,dāo,2
18,刄,刀,knife,dāo,2
18,刅,刀,knife,dāo,2
18,分,刀,knife,dāo,2
18,切,刀,knife,dāo,2
18,刈,刀,knife,dāo,2
18,刉,刀,knife,dāo,2
18,刊,刀,knife,dāo,2
18,刋,刀,knife,dāo,2
18,刌,刀,knife,dāo,2
18,刎,刀,knife,dāo,2
18,刏,刀,knife,dāo,2
18,刐,刀,knife,dāo,2
18,刑,刀,knife,dāo,2
18,划,刀,knife,dāo,2
18,刓,刀,knife,dāo,2
18,刔,刀,knife,dāo,2
18,刕,刀,knife,dāo,2
18,刖,刀,knife,dāo,2
18,列,刀,knife,dāo,2
18,刘,刀,knife,dāo,2
18,则,刀,knife,dāo,2
18,刚,刀,knife,dāo,2
18,创,刀,knife,dāo,2
18,刜,刀,knife,dāo,2
18,初,刀,knife,dāo,2
18,刞,刀,knife,dāo,2
18,刟,刀,knife,dāo,2
18,删,刀,knife,dāo,2
18,刡,刀,knife,dāo,2
18,刢,刀,knife,dāo,2
18,刣,刀,knife,dāo,2
18,判,刀,knife,dāo,2
18,別,刀,knife,dāo,2
18,刦,刀,knife,dāo,2
18,刧,刀,knife,dāo,2
18,刨,刀,knife,dāo,2
18,利,刀,knife,dāo,2
18,刪,刀,knife,dāo,2
18,别,刀,knife,dāo,2
18,刬,刀,knife,dāo,2
18,刭,刀,knife,dāo,2
18,刮,刀,knife,dāo,2
18,刯,刀,knife,dāo,2
18,到,刀,knife,dāo,2
18,刱,刀,knife,dāo,2
18,刲,刀,knife,dāo,2
18,刳,刀,knife,dāo,2
18,刵,刀,knife,dāo,2
18,制,刀,knife,dāo,2
18,刷,刀,knife,dāo,2
18,券,刀,knife,dāo,2
18,刹,刀,knife,dāo,2
18,刺,刀,knife,dāo,2
18,刻,刀,knife,dāo,2
18,刼,刀,knife,dāo,2
18,刽,刀,knife,dāo,2
18,刾,刀,knife,dāo,2
18,刿,刀,knife,dāo,2
18,剀,刀,knife,dāo,2
18,剁,刀,knife,dāo,2
18,剂,刀,knife,dāo,2
18,剃,刀,knife,dāo,2
18,剄,刀,knife,dāo,2
18,剅,刀,knife,dāo,2
18,剆,刀,knife,dāo,2
18,則,刀,knife,dāo,2
18,剈,刀,knife,dāo,2
18,剉,刀,knife,dāo,2
18,削,刀,knife,dāo,2
18,剋,刀,knife,dāo,2
18,剌,刀,knife,dāo,2
18,前,刀,knife,dāo,2
18,剎,刀,knife,dāo,2
18,剏,刀,knife,dāo,2
18,剐,刀,knife,dāo,2
18,剑,刀,knife,dāo,2
18,剒,刀,knife,dāo,2
18,剓,刀,knife,dāo,2
18,剔,刀,knife,dāo,2
18,剕,刀,knife,dāo,2
18,剖,刀,knife,dāo,2
18,剗,刀,knife,dāo,2
18,剘,刀,knife,dāo,2
18,剚,刀,knife,dāo,2
18,剛,刀,knife,dāo,2
18,剜,刀,knife,dāo,2
18,剝,刀,knife,dāo,2
18,剞,刀,knife,dāo,2
18,剟,刀,knife,dāo,2
18,剠,刀,knife,dāo,2
18,剡,刀,knife,dāo,2
18,剢,刀,knife,dāo,2
18,剣,刀,knife,dāo,2
18,剤,刀,knife,dāo,2
18,剥,刀,knife,dāo,2
18,剦,刀,knife,dāo,2
18,剧,刀,knife,dāo,2
18,剨,刀,knife,dāo,2
18,剩,刀,knife,dāo,2
18,剪,刀,knife,dāo,2
18,剫,刀,knife,dāo,2
18,剬,刀,knife,dāo,2
18,剭,刀,knife,dāo,2
18,剮,刀,knife,dāo,2
18,副,刀,knife,dāo,2
18,剰,刀,knife,dāo,2
18,剱,刀,knife,dāo,2
18,割,刀,knife,dāo,2
18,剳,刀,knife,dāo,2
18,剴,刀,knife,dāo,2
18,創,刀,knife,dāo,2
18,剶,刀,knife,dāo,2
18,剷,刀,knife,dāo,2
18,剸,刀,knife,dāo,2
18,剹,刀,knife,dāo,2
18,剺,刀,knife,dāo,2
18,剻,刀,knife,dāo,2
18,剼,刀,knife,dāo,2
18,剽,刀,knife,dāo,2
18,剾,刀,knife,dāo,2
18,剿,刀,knife,dāo,2
18,劀,刀,knife,dāo,2
18,劁,刀,knife,dāo,2
18,劂,刀,knife,dāo,2
18,劃,刀,knife,dāo,2
18,劅,刀,knife,dāo,2
18,劇,刀,knife,dāo,2
18,劈,刀,knife,dāo,2
18,劉,刀,knife,dāo,2
18,劊,刀,knife,dāo,2
18,劋,刀,knife,dāo,2
18,劌,刀,knife,dāo,2
18,劍,刀,knife,dāo,2
18,劏,刀,knife,dāo,2
18,劐,刀,knife,dāo,2
18,劑,刀,knife,dāo,2
18,劒,刀,knife,dāo,2
18,劓,刀,knife,dāo,2
18,劔,刀,knife,dāo,2
18,劕,刀,knife,dāo,2
18,劖,刀,knife,dāo,2
18,劗,刀,knife,dāo,2
18,劘,刀,knife,dāo,2
18,劙,刀,knife,dāo,2
18,劚,刀,knife,dāo,2
18,荆,刀,knife,dāo,2
19,力,力,power,lì,2
19,劜,力,power,lì,2
19,劝,力,power,lì,2
19,办,力,power,lì,2
19,功,力,power,lì,2
19,加,力,power,lì,2
19,劢,力,power,lì,2
19,劣,力,power,lì,2
19,劤,力,power,lì,2
19,劥,力,power,lì,2
19,劦,力,power,lì,2
19,劧,力,power,lì,2
19,动,力,power,lì,2
19,助,力,power,lì,2
19,努,力,power,lì,2
19,劫,力,power,lì,2
19,劬,力,power,lì,2
19,劭,力,power,lì,2
19,劮,力,power,lì,2
19,劯,力,power,lì,2
19,劰,力,power,lì,2
19,励,力,power,lì,2
19,劲,力,power,lì,2
19,劳,力,power,lì,2
19,労,力,power,lì,2
19,劵,力,power,lì,2
19,劶,力,power,lì,2
19,劷,力,power,lì,2
19,劸,力,power,lì,2
19,効,力,power,lì,2
19,劺,力,power,lì,2
19,劻,力,power,lì,2
19,劼,力,power,lì,2
19,劽,力,power,lì,2
19,劾,力,power,lì,2
19,势,力,power,lì,2
19,勀,力,power,lì,2
19,勁,力,power,lì,2
19,勂,力,power,lì,2
19,勃,力,power,lì,2
19,勄,力,power,lì,2
19,勅,力,power,lì,2
19,勆,力,power,lì,2
19,勇,力,power,lì,2
19,勈,力,power,lì,2
19,勉,力,power,lì,2
19,勊,力,power,lì,2
19,勋,力,power,lì,2
19,勌,力,power,lì,2
19,勍,力,power,lì,2
19,勎,力,power,lì,2
19,勏,力,power,lì,2
19,勐,力,power,lì,2
19,勑,力,power,lì,2
19,勒,力,power,lì,2
19,勓,力,power,lì,2
19,勔,力,power,lì,2
19,動,力,power,lì,2
19,勖,力,power,lì,2
19,勗,力,power,lì,2
19,勘,力,power,lì,2
19,務,力,power,lì,2
19,勚,力,power,lì,2
19,勛,力,power,lì,2
19,勜,力,power,lì,2
19,勝,力,power,lì,2
19,勞,力,power,lì,2
19,募,力,power,lì,2
19,勠,力,power,lì,2
19,勡,力,power,lì,2
19,勢,力,power,lì,2
19,勣,力,power,lì,2
19,勤,力,power,lì,2
19,勥,力,power,lì,2
19,勦,力,power,lì,2
19,勧,力,power,lì,2
19,勨,力,power,lì,2
19,勩,力,power,lì,2
19,勪,力,power,lì,2
19,勫,力,power,lì,2
19,勬,力,power,lì,2
19,勭,力,power,lì,2
19,勮,力,power,lì,2
19,勯,力,power,lì,2
19,勰,力,power,lì,2
19,勱,力,power,lì,2
19,勳,力,power,lì,2
19,勴,力,power,lì,2
19,勵,力,power,lì,2
19,勶,力,power,lì,2
19,勷,力,power,lì,2
19,勸,力,power,lì,2
19,巭,力,power,lì,2
19,攰,力,power,lì,2
20,勹,勹,wrap,bāo,2
20,勺,勹,wrap,bāo,2
20,勻,勹,wrap,bāo,2
20,勼,勹,wrap,bāo,2
20,勾,勹,wrap,bāo,2
20,勿,勹,wrap,bāo,2
20,匀,勹,wrap,bāo,2
20,匁,勹,wrap,bāo,2
20,匂,勹,wrap,bāo,2
20,匃,勹,wrap,bāo,2
20,匄,勹,wrap,bāo,2
20,包,勹,wrap,bāo,2
20,匆,勹,wrap,bāo,2
20,匇,勹,wrap,bāo,2
20,匈,勹,wrap,bāo,2
20,匉,勹,wrap,bāo,2
20,匊,勹,wrap,bāo,2
20,匋,勹,wrap,bāo,2
20,匌,勹,wrap,bāo,2
20,匍,勹,wrap,bāo,2
20,匎,勹,wrap,bāo,2
20,匏,勹,wrap,bāo,2
20,匐,勹,wrap,bāo,2
20,匑,勹,wrap,bāo,2
20,匒,勹,wrap,bāo,2
20,匓,勹,wrap,bāo,2
20,匔,勹,wrap,bāo,2
20,甮,勹,wrap,bāo,2
21,匕,匕,ladle,bǐ,2
21,化,匕,ladle,bǐ,2
21,北,匕,ladle,bǐ,2
21,匘,匕,ladle,bǐ,2
21,匙,匕,ladle,bǐ,2
21,夞,匕,ladle,bǐ,2
21,莻,匕,ladle,bǐ,2
21,蒊,匕,ladle,bǐ,2
22,匚,匚,right open box,fāng/xǐ,2
22,匛,匚,right open box,fāng/xǐ,2
22,匜,匚,right open box,fāng/xǐ,2
22,匝,匚,right open box,fāng/xǐ,2
22,匞,匚,right open box,fāng/xǐ,2
22,匟,匚,right open box,fāng/xǐ,2
22,匠,匚,right open box,fāng/xǐ,2
22,匡,匚,right open box,fāng/xǐ,2
22,匢,匚,right open box,fāng/xǐ,2
22,匣,匚,right open box,fāng/xǐ,2
22,匤,匚,right open box,fāng/xǐ,2
22,匥,匚,right open box,fāng/xǐ,2
22,匦,匚,right open box,fāng/xǐ,2
22,匧,匚,right open box,fāng/xǐ,2
22,匨,匚,right open box,fāng/xǐ,2
22,匩,匚,right open box,fāng/xǐ,2
22,匪,匚,right open box,fāng/xǐ,2
22,匫,匚,right open box,fāng/xǐ,2
22,匬,匚,right open box,fāng/xǐ,2
22,匭,匚,right open box,fāng/xǐ,2
22,匮,匚,right open box,fāng/xǐ,2
22,匯,匚,right open box,fāng/xǐ,2
22,匰,匚,right open box,fāng/xǐ,2
22,匱,匚,right open box,fāng/xǐ,2
22,匲,匚,right open box,fāng/xǐ,2
22,匳,匚,right open box,fāng/xǐ,2
22,匴,匚,right open box,fāng/xǐ,2
22,匵,匚,right open box,fāng/xǐ,2
22,匶,匚,right open box,fāng/xǐ,2
22,匷,匚,right open box,fāng/xǐ,2
22,赜,匚,right open box,fāng/xǐ,2
23,匸,匸,hiding enclosure,xǐ,2
23,匹,匸,hiding enclosure,xǐ,2
23,区,匸,hiding enclosure,xǐ,2
23,医,匸,hiding enclosure,xǐ,2
23,匼,匸,hiding enclosure,xǐ,2
23,匽,匸,hiding enclosure,xǐ,2
23,匾,匸,hiding enclosure,xǐ,2
23,匿,匸,hiding enclosure,xǐ,2
23,區,匸,hiding enclosure,xǐ,2
24,丧,十,ten,shí,2
24,十,十,ten,shí,2
24,卂,十,ten,shí,2
24,千,十,ten,shí,2
24,卄,十,ten,shí,2
24,卅,十,ten,shí,2
24,卆,十,ten,shí,2
24,升,十,ten,shí,2
24,午,十,ten,shí,2
24,卉,十,ten,shí,2
24,半,十,ten,shí,2
24,卌,十,ten,shí,2
24,卍,十,ten,shí,2
24,华,十,ten,shí,2
24,协,十,ten,shí,2
24,卑,十,ten,shí,2
24,卒,十,ten,shí,2
24,卓,十,ten,shí,2
24,協,十,ten,shí,2
24,卖,十,ten,shí,2
24,南,十,ten,shí,2
24,単,十,ten,shí,2
24,卙,十,ten,shí,2
24,博,十,ten,shí,2
24,卛,十,ten,shí,2
24,啬,十,ten,shí,2
24,颦,十,ten,shí,2
25,卜,卜,divination,bǔ,2
25,卝,卜,divination,bǔ,2
25,卞,卜,divination,bǔ,2
25,占,卜,divination,bǔ,2
25,卡,卜,divination,bǔ,2
25,卢,卜,divination,bǔ,2
25,卣,卜,divination,bǔ,2
25,卤,卜,divination,bǔ,2
25,卥,卜,divination,bǔ,2
25,卦,卜,divination,bǔ,2
25,卨,卜,divination,bǔ,2
25,贞,卜,divination,bǔ,2
26,兯,卩,seal,jié,2
26,卩,卩,seal,jié,2
26,卪,卩,seal,jié,2
26,卬,卩,seal,jié,2
26,卭,卩,seal,jié,2
26,卮,卩,seal,jié,2
26,卯,卩,seal,jié,2
26,印,卩,seal,jié,2
26,危,卩,seal,jié,2
26,卲,卩,seal,jié,2
26,即,卩,seal,jié,2
26,却,卩,seal,jié,2
26,卵,卩,seal,jié,2
26,卶,卩,seal,jié,2
26,卷,卩,seal,jié,2
26,卸,卩,seal,jié,2
26,卹,卩,seal,jié,2
26,卺,卩,seal,jié,2
26,卻,卩,seal,jié,2
26,卼,卩,seal,jié,2
26,卽,卩,seal,jié,2
26,卾,卩,seal,jié,2
26,卿,卩,seal,jié,2
26,厀,卩,seal,jié,2
26,厁,卩,seal,jié,2
26,巻,卩,seal,jié,2
27,厂,厂,cliff,hǎn,2
27,厃,厂,cliff,hǎn,2
27,厄,厂,cliff,hǎn,2
27,厅,厂,cliff,hǎn,2
27,历,厂,cliff,hǎn,2
27,厇,厂,cliff,hǎn,2
27,厈,厂,cliff,hǎn,2
27,厉,厂,cliff,hǎn,2
27,厊,厂,cliff,hǎn,2
27,压,厂,cliff,hǎn,2
27,厌,厂,cliff,hǎn,2
27,厍,厂,cliff,hǎn,2
27,厎,厂,cliff,hǎn,2
27,厏,厂,cliff,hǎn,2
27,厑,厂,cliff,hǎn,2
27,厒,厂,cliff,hǎn,2
27,厓,厂,cliff,hǎn,2
27,厔,厂,cliff,hǎn,2
27,厕,厂,cliff,hǎn,2
27,厖,厂,cliff,hǎn,2
27,厗,厂,cliff,hǎn,2
27,厘,厂,cliff,hǎn,2
27,厙,厂,cliff,hǎn,2
27,厚,厂,cliff,hǎn,2
27,厛,厂,cliff,hǎn,2
27,厜,厂,cliff,hǎn,2
27,厝,厂,cliff,hǎn,2
27,厞,厂,cliff,hǎn,2
27,原,厂,cliff,hǎn,2
27,厠,厂,cliff,hǎn,2
27,厡,厂,cliff,hǎn,2
27,厢,厂,cliff,hǎn,2
27,厣,厂,cliff,hǎn,2
27,厤,厂,cliff,hǎn,2
27,厥,厂,cliff,hǎn,2
27,厦,厂,cliff,hǎn,2
27,厧,厂,cliff,hǎn,2
27,厨,厂,cliff,hǎn,2
27,厩,厂,cliff,hǎn,2
27,厪,厂,cliff,hǎn,2
27,厫,厂,cliff,hǎn,2
27,厬,厂,cliff,hǎn,2
27,厭,厂,cliff,hǎn,2
27,厮,厂,cliff,hǎn,2
27,厰,厂,cliff,hǎn,2
27,厱,厂,cliff,hǎn,2
27,厲,厂,cliff,hǎn,2
27,厳,厂,cliff,hǎn,2
27,厴,厂,cliff,hǎn,2
27,厵,厂,cliff,hǎn,2
27,质,厂,cliff,hǎn,2
27,赝,厂,cliff,hǎn,2
27,靥,厂,cliff,hǎn,2
28,兿,厶,private,sī,2
28,厶,厶,private,sī,2
28,厷,厶,private,sī,2
28,厸,厶,private,sī,2
28,厹,厶,private,sī,2
28,厺,厶,private,sī,2
28,去,厶,private,sī,2
28,厽,厶,private,sī,2
28,县,厶,private,sī,2
28,叀,厶,private,sī,2
28,叁,厶,private,sī,2
28,参,厶,private,sī,2
28,參,厶,private,sī,2
28,叅,厶,private,sī,2
28,叆,厶,private,sī,2
28,叇,厶,private,sī,2
29,又,又,again,yòu,2
29,叉,又,again,yòu,2
29,及,又,again,yòu,2
29,友,又,again,yòu,2
29,双,又,again,yòu,2
29,反,又,again,yòu,2
29,収,又,again,yòu,2
29,叏,又,again,yòu,2
29,叐,又,again,yòu,2
29,发,又,again,yòu,2
29,叒,又,again,yòu,2
29,叓,又,again,yòu,2
29,叔,又,again,yòu,2
29,叕,又,again,yòu,2
29,取,又,again,yòu,2
29,受,又,again,yòu,2
29,变,又,again,yòu,2
29,叙,又,again,yòu,2
29,叚,又,again,yòu,2
29,叛,又,again,yòu,2
29,叜,又,again,yòu,2
29,叝,又,again,yòu,2
29,叞,又,again,yòu,2
29,叟,又,again,yòu,2
29,叠,又,again,yòu,2
29,叡,又,again,yòu,2
29,叢,又,again,yòu,2
29,艰,又,again,yòu,2
29,难,又,again,yòu,2
30,亸,口,mouth,kǒu,3
30,卟,口,mouth,kǒu,3
30,口,口,mouth,kǒu,3
30,古,口,mouth,kǒu,3
30,句,口,mouth,kǒu,3
30,另,口,mouth,kǒu,3
30,叧,口,mouth,kǒu,3
30,叨,口,mouth,kǒu,3
30,叩,口,mouth,kǒu,3
30,只,口,mouth,kǒu,3
30,叫,口,mouth,kǒu,3
30,召,口,mouth,kǒu,3
30,叭,口,mouth,kǒu,3
30,叮,口,mouth,kǒu,3
30,可,口,mouth,kǒu,3
30,台,口,mouth,kǒu,3
30,叱,口,mouth,kǒu,3
30,史,口,mouth,kǒu,3
30,右,口,mouth,kǒu,3
30,叴,口,mouth,kǒu,3
30,叵,口,mouth,kǒu,3
30,叶,口,mouth,kǒu,3
30,号,口,mouth,kǒu,3
30,司,口,mouth,kǒu,3
30,叹,口,mouth,kǒu,3
30,叺,口,mouth,kǒu,3
30,叻,口,mouth,kǒu,3
30,叼,口,mouth,kǒu,3
30,叽,口,mouth,kǒu,3
30,叾,口,mouth,kǒu,3
30,叿,口,mouth,kǒu,3
30,吀,口,mouth,kǒu,3
30,吁,口,mouth,kǒu,3
30,吂,口,mouth,kǒu,3
30,吃,口,mouth,kǒu,3
30,各,口,mouth,kǒu,3
30,吅,口,mouth,kǒu,3
30,吆,口,mouth,kǒu,3
30,吇,口,mouth,kǒu,3
30,合,口,mouth,kǒu,3
30,吉,口,mouth,kǒu,3
30,吊,口,mouth,kǒu,3
30,吋,口,mouth,kǒu,3
30,同,口,mouth,kǒu,3
30,名,口,mouth,kǒu,3
30,后,口,mouth,kǒu,3
30,吏,口,mouth,kǒu,3
30,吐,口,mouth,kǒu,3
30,向,口,mouth,kǒu,3
30,吒,口,mouth,kǒu,3
30,吓,口,mouth,kǒu,3
30,吔,口,mouth,kǒu,3
30,吕,口,mouth,kǒu,3
30,吖,口,mouth,kǒu,3
30,吗,口,mouth,kǒu,3
30,吘,口,mouth,kǒu,3
30,吙,口,mouth,kǒu,3
30,吚,口,mouth,kǒu,3
30,君,口,mouth,kǒu,3
30,吜,口,mouth,kǒu,3
30,吝,口,mouth,kǒu,3
30,吞,口,mouth,kǒu,3
30,吟,口,mouth,kǒu,3
30,吠,口,mouth,kǒu,3
30,吡,口,mouth,kǒu,3
30,吢,口,mouth,kǒu,3
30,吣,口,mouth,kǒu,3
30,吤,口,mouth,kǒu,3
30,吥,口,mouth,kǒu,3
30,否,口,mouth,kǒu,3
30,吧,口,mouth,kǒu,3
30,吨,口,mouth,kǒu,3
30,吩,口,mouth,kǒu,3
30,吪,口,mouth,kǒu,3
30,含,口,mouth,kǒu,3
30,听,口,mouth,kǒu,3
30,吭,口,mouth,kǒu,3
30,吮,口,mouth,kǒu,3
30,启,口,mouth,kǒu,3
30,吰,口,mouth,kǒu,3
30,吱,口,mouth,kǒu,3
30,吲,口,mouth,kǒu,3
30,吳,口,mouth,kǒu,3
30,吴,口,mouth,kǒu,3
30,吵,口,mouth,kǒu,3
30,吶,口,mouth,kǒu,3
30,吷,口,mouth,kǒu,3
30,吸,口,mouth,kǒu,3
30,吹,口,mouth,kǒu,3
30,吺,口,mouth,kǒu,3
30,吻,口,mouth,kǒu,3
30,吼,口,mouth,kǒu,3
30,吽,口,mouth,kǒu,3
30,吾,口,mouth,kǒu,3
30,呀,口,mouth,kǒu,3
30,呁,口,mouth,kǒu,3
30,呂,口,mouth,kǒu,3
30,呃,口,mouth,kǒu,3
30,呄,口,mouth,kǒu,3
30,呅,口,mouth,kǒu,3
30,呆,口,mouth,kǒu,3
30,呇,口,mouth,kǒu,3
30,呈,口,mouth,kǒu,3
30,呉,口,mouth,kǒu,3
30,告,口,mouth,kǒu,3
30,呋,口,mouth,kǒu,3
30,呌,口,mouth,kǒu,3
30,呍,口,mouth,kǒu,3
30,呎,口,mouth,kǒu,3
30,呏,口,mouth,kǒu,3
30,呐,口,mouth,kǒu,3
30,呑,口,mouth,kǒu,3
30,呒,口,mouth,kǒu,3
30,呓,口,mouth,kǒu,3
30,呔,口,mouth,kǒu,3
30,呕,口,mouth,kǒu,3
30,呖,口,mouth,kǒu,3
30,呗,口,mouth,kǒu,3
30,员,口,mouth,kǒu,3
30,呙,口,mouth,kǒu,3
30,呚,口,mouth,kǒu,3
30,呛,口,mouth,kǒu,3
30,呜,口,mouth,kǒu,3
30,呝,口,mouth,kǒu,3
30,呞,口,mouth,kǒu,3
30,呟,口,mouth,kǒu,3
30,呠,口,mouth,kǒu,3
30,呡,口,mouth,kǒu,3
30,呢,口,mouth,kǒu,3
30,呣,口,mouth,kǒu,3
30,呤,口,mouth,kǒu,3
30,呥,口,mouth,kǒu,3
30,呦,口,mouth,kǒu,3
30,呧,口,mouth,kǒu,3
30,周,口,mouth,kǒu,3
30,呩,口,mouth,kǒu,3
30,呪,口,mouth,kǒu,3
30,呫,口,mouth,kǒu,3
30,呬,口,mouth,kǒu,3
30,呭,口,mouth,kǒu,3
30,呮,口,mouth,kǒu,3
30,呯,口,mouth,kǒu,3
30,呰,口,mouth,kǒu,3
30,呱,口,mouth,kǒu,3
30,呲,口,mouth,kǒu,3
30,味,口,mouth,kǒu,3
30,呴,口,mouth,kǒu,3
30,呵,口,mouth,kǒu,3
30,呶,口,mouth,kǒu,3
30,呷,口,mouth,kǒu,3
30,呸,口,mouth,kǒu,3
30,呹,口,mouth,kǒu,3
30,呺,口,mouth,kǒu,3
30,呻,口,mouth,kǒu,3
30,呼,口,mouth,kǒu,3
30,命,口,mouth,kǒu,3
30,呾,口,mouth,kǒu,3
30,呿,口,mouth,kǒu,3
30,咀,口,mouth,kǒu,3
30,咁,口,mouth,kǒu,3
30,咂,口,mouth,kǒu,3
30,咃,口,mouth,kǒu,3
30,咄,口,mouth,kǒu,3
30,咅,口,mouth,kǒu,3
30,咆,口,mouth,kǒu,3
30,咇,口,mouth,kǒu,3
30,咈,口,mouth,kǒu,3
30,咉,口,mouth,kǒu,3
30,咊,口,mouth,kǒu,3
30,咋,口,mouth,kǒu,3
30,和,口,mouth,kǒu,3
30,咍,口,mouth,kǒu,3
30,咎,口,mouth,kǒu,3
30,咏,口,mouth,kǒu,3
30,咐,口,mouth,kǒu,3
30,咑,口,mouth,kǒu,3
30,咒,口,mouth,kǒu,3
30,咓,口,mouth,kǒu,3
30,咔,口,mouth,kǒu,3
30,咕,口,mouth,kǒu,3
30,咖,口,mouth,kǒu,3
30,咗,口,mouth,kǒu,3
30,咘,口,mouth,kǒu,3
30,咙,口,mouth,kǒu,3
30,咚,口,mouth,kǒu,3
30,咛,口,mouth,kǒu,3
30,咜,口,mouth,kǒu,3
30,咝,口,mouth,kǒu,3
30,咞,口,mouth,kǒu,3
30,咟,口,mouth,kǒu,3
30,咠,口,mouth,kǒu,3
30,咡,口,mouth,kǒu,3
30,咢,口,mouth,kǒu,3
30,咣,口,mouth,kǒu,3
30,咤,口,mouth,kǒu,3
30,咥,口,mouth,kǒu,3
30,咦,口,mouth,kǒu,3
30,咧,口,mouth,kǒu,3
30,咨,口,mouth,kǒu,3
30,咩,口,mouth,kǒu,3
30,咪,口,mouth,kǒu,3
30,咫,口,mouth,kǒu,3
30,咬,口,mouth,kǒu,3
30,咭,口,mouth,kǒu,3
30,咮,口,mouth,kǒu,3
30,咯,口,mouth,kǒu,3
30,咰,口,mouth,kǒu,3
30,咱,口,mouth,kǒu,3
30,咲,口,mouth,kǒu,3
30,咳,口,mouth,kǒu,3
30,咴,口,mouth,kǒu,3
30,咵,口,mouth,kǒu,3
30,咶,口,mouth,kǒu,3
30,咷,口,mouth,kǒu,3
30,咸,口,mouth,kǒu,3
30,咹,口,mouth,kǒu,3
30,咺,口,mouth,kǒu,3
30,咻,口,mouth,kǒu,3
30,咼,口,mouth,kǒu,3
30,咽,口,mouth,kǒu,3
30,咾,口,mouth,kǒu,3
30,咿,口,mouth,kǒu,3
30,哀,口,mouth,kǒu,3
30,品,口,mouth,kǒu,3
30,哂,口,mouth,kǒu,3
30,哃,口,mouth,kǒu,3
30,哄,口,mouth,kǒu,3
30,哅,口,mouth,kǒu,3
30,哆,口,mouth,kǒu,3
30,哇,口,mouth,kǒu,3
30,哈,口,mouth,kǒu,3
30,哉,口,mouth,kǒu,3
30,哊,口,mouth,kǒu,3
30,哋,口,mouth,kǒu,3
30,哌,口,mouth,kǒu,3
30,响,口,mouth,kǒu,3
30,哎,口,mouth,kǒu,3
30,哏,口,mouth,kǒu,3
30,哐,口,mouth,kǒu,3
30,哑,口,mouth,kǒu,3
30,哒,口,mouth,kǒu,3
30,哓,口,mouth,kǒu,3
30,哔,口,mouth,kǒu,3
30,哕,口,mouth,kǒu,3
30,哖,口,mouth,kǒu,3
30,哗,口,mouth,kǒu,3
30,哘,口,mouth,kǒu,3
30,哙,口,mouth,kǒu,3
